date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:55:07	936/936	---M-Z	200	added ('OK')	text/css	etag:%223a8-615ec3f8-1c1a2a;gz%22	https://sedra-center.com/wp-content/litespeed/css/d6af823d5f8642a79a4d73cf12f6ed48.css?ver=6ed48	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/litespeed/css/d6af823d5f8642a79a4d73cf12f6ed486ed5.css	(from https://sedra-center.com/ar/)
11:55:07	26017/26017	---M-Z	200	added ('OK')	text/css	etag:%2265a1-615ec3eb-1c1a2b;gz%22	https://sedra-center.com/wp-content/litespeed/css/e1464f48eb9afb9a718d9c52c46a745e.css?ver=a745e	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/litespeed/css/e1464f48eb9afb9a718d9c52c46a745eb235.css	(from https://sedra-center.com/ar/)
11:55:07	200672/200672	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2230fe0-615e01c3-e15a6;gz%22	https://sedra-center.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.10.0	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons0b93.eot	(from https://sedra-center.com/ar/)
11:55:07	64847/64847	---M-Z	200	added ('OK')	text/css	etag:%22fd4f-615ec3f8-1c1a2c;gz%22	https://sedra-center.com/wp-content/litespeed/css/9d82d819485ccaef43d48e0ce9472892.css?ver=72892	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/litespeed/css/9d82d819485ccaef43d48e0ce94728927744.css	(from https://sedra-center.com/ar/)
11:55:08	57912/57912	---M-Z	200	added ('OK')	text/css	etag:%22e238-615ec3f8-1c1a2d;gz%22	https://sedra-center.com/wp-content/litespeed/css/7debc908f812ab415878ed45df6bd3b3.css?ver=bd3b3	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/litespeed/css/7debc908f812ab415878ed45df6bd3b361d4.css	(from https://sedra-center.com/ar/)
11:55:08	993/993	---M-Z	200	added ('OK')	text/css	etag:%223e1-615ec3f8-1c1a2e;gz%22	https://sedra-center.com/wp-content/litespeed/css/400b9258a556c6b3dd8b087da5624e6f.css?ver=24e6f	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/litespeed/css/400b9258a556c6b3dd8b087da5624e6fc268.css	(from https://sedra-center.com/ar/)
11:55:08	32391/32391	---MCZ	200	added ('OK')	application/json	date:Thu,%2007%20Oct%202021%2009:55:07%20GMT	https://sedra-center.com/wp-json/wp/v2/pages/865	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-json/wp/v2/pages/865.json	(from https://sedra-center.com/ar/)
11:55:09	2460/2460	---M-Z	200	added ('OK')	application/json	date:Thu,%2007%20Oct%202021%2009:55:08%20GMT	https://sedra-center.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsedra-center.com%2Far%2F	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-json/oembed/1.0/embed233b.json	(from https://sedra-center.com/ar/)
11:55:09	2594/2594	---M-Z	200	added ('OK')	text/xml	date:Thu,%2007%20Oct%202021%2009:55:08%20GMT	https://sedra-center.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsedra-center.com%2Far%2F&format=xml	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-json/oembed/1.0/embedf365	(from https://sedra-center.com/ar/)
11:55:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Oct%202021%2009:55:08%20GMT	https://sedra-center.com/ar/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2024%2024'%20fill='black'%20stroke='none'%3E%3Cpolygon%20points='9.4,2%2024,2%2014.6,21.6%200,21.6'/%3E%3C/svg%3E%22	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/ar/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visib/__/svg__	(from https://sedra-center.com/ar/)
11:55:10	138367/138367	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2009:55:09%20GMT	https://sedra-center.com/ar/all-courses-ar/	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/ar/all-courses-ar/index.html	(from https://sedra-center.com/ar/)
11:55:10	124164/124164	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2009:55:09%20GMT	https://sedra-center.com/ar/arabic-for-kids-ar/	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/ar/arabic-for-kids-ar/index.html	(from https://sedra-center.com/ar/)
11:55:10	125138/125138	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Oct%202021%2009:55:09%20GMT	https://sedra-center.com/ar/%22data:image/svg+xml,%3Csvg%20xmlns=http:/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20height=100%%20viewBox=0%200%2024%2024%20fill=black%20stroke=none%3E%3Cpolygon%20points=9.4,2%2024,2%2014.6,21.6%200,21.6/%3E%3C/svg%3E	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/ar/_data_image/svg+xml,_svg%20xmlns=http_/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20h/__/svg_	(from https://sedra-center.com/ar/)
11:55:11	130313/130313	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2009:55:09%20GMT	https://sedra-center.com/ar/classical-arabic-ar/	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/ar/classical-arabic-ar/index.html	(from https://sedra-center.com/ar/)
11:55:11	124007/124007	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2009:55:10%20GMT	https://sedra-center.com/ar/colloquial-arabic-ar/	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/ar/colloquial-arabic-ar/index.html	(from https://sedra-center.com/ar/)
11:55:11	993/993	---M-Z	200	added ('OK')	text/css	etag:%223e1-615ec3eb-1c1a2f;gz%22	https://sedra-center.com/wp-content/litespeed/css/4a2eb60315107b92efb20a76a1f6eaf9.css?ver=6eaf9	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/litespeed/css/4a2eb60315107b92efb20a76a1f6eaf95658.css	(from https://sedra-center.com/ar/)
11:55:11	124266/124266	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2009:55:10%20GMT	https://sedra-center.com/ar/conversational-arabic-ar/	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/ar/conversational-arabic-ar/index.html	(from https://sedra-center.com/ar/)
11:55:11	124333/124333	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2009:55:10%20GMT	https://sedra-center.com/ar/advanced-grammar-ar/	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/ar/advanced-grammar-ar/index.html	(from https://sedra-center.com/ar/)
11:55:12	123485/123485	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2009:55:10%20GMT	https://sedra-center.com/ar/advanced-eloquence-ar/	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/ar/advanced-eloquence-ar/index.html	(from https://sedra-center.com/ar/)
11:55:12	18468/18468	---M-Z	200	added ('OK')	text/css	etag:%224824-615ec3fe-1c1a30;gz%22	https://sedra-center.com/wp-content/litespeed/css/733f9853526c136af4a10ee5429d49bb.css?ver=d49bb	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/litespeed/css/733f9853526c136af4a10ee5429d49bb1cf3.css	(from https://sedra-center.com/ar/)
11:55:12	123833/123833	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2009:55:11%20GMT	https://sedra-center.com/ar/holy-quran-ar/	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/ar/holy-quran-ar/index.html	(from https://sedra-center.com/ar/)
11:55:12	15453/15453	---MCZ	200	added ('OK')	application/x-javascript	etag:%223c5d-615ec3ff-1a0f49;gz%22	https://sedra-center.com/wp-content/litespeed/js/54c189b3d0130fea2910a0ede753e0a3.js?ver=3e0a3	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/litespeed/js/54c189b3d0130fea2910a0ede753e0a31ab7.js	(from https://sedra-center.com/ar/)
11:55:12	1428/1428	---MCZ	200	added ('OK')	application/x-javascript	etag:%22594-615ec3ff-1a0f4a;gz%22	https://sedra-center.com/wp-content/litespeed/js/f2b5dbc165ad623658f836b1e6562ea5.js?ver=62ea5	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/litespeed/js/f2b5dbc165ad623658f836b1e6562ea50b22.js	(from https://sedra-center.com/ar/)
11:55:13	135729/135729	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2009:55:11%20GMT	https://sedra-center.com/ar/about-us-ar/	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/ar/about-us-ar/index.html	(from https://sedra-center.com/ar/)
11:55:13	153245/153245	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2009:55:12%20GMT	https://sedra-center.com/ar/pricing-faq-ar/	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/ar/pricing-faq-ar/index.html	(from https://sedra-center.com/ar/)
11:55:13	4881/4881	---MCZ	200	added ('OK')	application/x-javascript	etag:%221311-615ec400-1a0f4b;gz%22	https://sedra-center.com/wp-content/litespeed/js/23828d7d42394ffbbda5366c06c08471.js?ver=08471	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/litespeed/js/23828d7d42394ffbbda5366c06c084716316.js	(from https://sedra-center.com/ar/)
11:55:13	89521/89521	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215db1-615e0019-c23cb;gz%22	https://sedra-center.com/wp-includes/js/jquery/jquery.min.js	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-includes/js/jquery/jquery.min.js	(from https://sedra-center.com/ar/)
11:55:13	11225/11225	---MCZ	200	added ('OK')	application/x-javascript	etag:%222bd9-615ec400-1a0f4c;gz%22	https://sedra-center.com/wp-content/litespeed/js/aacc61657f38908567c3cde437ca4077.js?ver=a4077	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/litespeed/js/aacc61657f38908567c3cde437ca40777942.js	(from https://sedra-center.com/ar/)
11:55:13	128211/128211	---M-Z	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2009:55:12%20GMT	https://sedra-center.com/ar/contact-us-ar/	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/ar/contact-us-ar/index.html	(from https://sedra-center.com/ar/)
11:55:13	14004/14004	---M-Z	200	added ('OK')	application/x-javascript	etag:%2236b4-615ec400-1a0f4d;gz%22	https://sedra-center.com/wp-content/litespeed/js/8151f09df410e506ec2db2851cb21d4d.js?ver=21d4d	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/litespeed/js/8151f09df410e506ec2db2851cb21d4d3043.js	(from https://sedra-center.com/ar/)
11:55:14	12200/12200	---M-Z	200	added ('OK')	application/x-javascript	etag:%222fa8-615ec400-1a0f4e;gz%22	https://sedra-center.com/wp-content/litespeed/js/0ad4213f2815befc92322a5367857005.js?ver=57005	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/litespeed/js/0ad4213f2815befc92322a5367857005dd2a.js	(from https://sedra-center.com/ar/)
11:55:14	20789/20789	---M-Z	200	added ('OK')	application/x-javascript	etag:%225135-615ec400-1a0f4f;gz%22	https://sedra-center.com/wp-content/litespeed/js/93b211fd979867be7e7bf5f4490294ec.js?ver=294ec	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/litespeed/js/93b211fd979867be7e7bf5f4490294ecbe96.js	(from https://sedra-center.com/ar/)
11:55:14	139154/139154	---M-Z	200	added ('OK')	application/x-javascript	etag:%2221f92-615ec400-1a0f50;gz%22	https://sedra-center.com/wp-content/litespeed/js/072f335af4eb0ecca5a5846325f87ab9.js?ver=87ab9	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/litespeed/js/072f335af4eb0ecca5a5846325f87ab92f0b.js	(from https://sedra-center.com/ar/)
11:55:14	2579/2579	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a13-615ec400-1a0f51;gz%22	https://sedra-center.com/wp-content/litespeed/js/c5562a3c67d094a171e068b2e5008487.js?ver=08487	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/litespeed/js/c5562a3c67d094a171e068b2e5008487b22d.js	(from https://sedra-center.com/ar/)
11:55:15	10865/10865	---M-Z	200	added ('OK')	application/x-javascript	etag:%222a71-615ec400-1a0f52;gz%22	https://sedra-center.com/wp-content/litespeed/js/3658e44e83e7caac888248bcef386a29.js?ver=86a29	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/litespeed/js/3658e44e83e7caac888248bcef386a29fd04.js	(from https://sedra-center.com/ar/)
11:55:15	36559/36559	---M-Z	200	added ('OK')	application/x-javascript	etag:%228ecf-615ec400-1a0f53;gz%22	https://sedra-center.com/wp-content/litespeed/js/47a00113410c49c4a2c0ecc6bc882209.js?ver=82209	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/litespeed/js/47a00113410c49c4a2c0ecc6bc8822093e72.js	(from https://sedra-center.com/ar/)
11:55:15	32096/32096	---M-Z	200	added ('OK')	application/x-javascript	etag:%227d60-615ec400-1a0f54;gz%22	https://sedra-center.com/wp-content/litespeed/js/3b2a427833974002d0e2cae0cb21a30c.js?ver=1a30c	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/litespeed/js/3b2a427833974002d0e2cae0cb21a30cf04e.js	(from https://sedra-center.com/ar/)
11:55:16	200672/200672	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2230fe0-615e01c3-e15a6;gz%22	https://sedra-center.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.12.0	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.eot	(from https://sedra-center.com/wp-content/litespeed/css/79aa7170e563752eeaa87119a26678a4.css?ver=d6ca1)
11:55:17	89444/89444	---M--	200	added ('OK')	font/woff2	etag:%2215d64-615e01c3-e15a7;;;%22	https://sedra-center.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.12.0	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.woff2	(from https://sedra-center.com/wp-content/litespeed/css/79aa7170e563752eeaa87119a26678a4.css?ver=d6ca1)
11:55:17	109168/109168	---M--	200	added ('OK')	application/font-woff	etag:%221aa70-615e01c3-e15aa;;;%22	https://sedra-center.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.12.0	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.woff	(from https://sedra-center.com/wp-content/litespeed/css/79aa7170e563752eeaa87119a26678a4.css?ver=d6ca1)
11:55:17	200512/200512	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2230f40-615e01c3-e15a8;gz%22	https://sedra-center.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.12.0	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.ttf	(from https://sedra-center.com/wp-content/litespeed/css/79aa7170e563752eeaa87119a26678a4.css?ver=d6ca1)
11:55:17	301767/301767	---M-Z	200	added ('OK')	image/svg+xml	etag:%2249ac7-615e01c3-e15a9;gz%22	https://sedra-center.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.12.0	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.svg	(from https://sedra-center.com/wp-content/litespeed/css/79aa7170e563752eeaa87119a26678a4.css?ver=d6ca1)
11:55:17	6122/6122	---M-Z	200	added ('OK')	application/json	date:Thu,%2007%20Oct%202021%2009:55:16%20GMT	https://sedra-center.com/wp-json/wp/v2/pages/1316	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-json/wp/v2/pages/1316	(from https://sedra-center.com/advanced-grammar/)
11:55:17	48287/48287	---M-Z	200	added ('OK')	text/css	etag:%22bc9f-615ec3f8-1c1a31;gz%22	https://sedra-center.com/wp-content/litespeed/css/0e6f4815a2c16889c391759c5092dab8.css?ver=2dab8	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/litespeed/css/0e6f4815a2c16889c391759c5092dab8352b.css	(from https://sedra-center.com/advanced-eloquence/)
11:55:18	80557/80557	---M-Z	200	added ('OK')	text/css	etag:%2213aad-615ec3f8-1c1a32;gz%22	https://sedra-center.com/wp-content/litespeed/css/95be0847aa2895268701e0927a1ecd38.css?ver=ecd38	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/litespeed/css/95be0847aa2895268701e0927a1ecd38d2db.css	(from https://sedra-center.com/advanced-eloquence/)
11:55:18	131330/131330	---M-Z	200	added ('OK')	text/css	etag:%2220102-615ec3f8-1c1a33;gz%22	https://sedra-center.com/wp-content/litespeed/css/d8273bfb3aa06a2b4da850c1174b9130.css?ver=b9130	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/litespeed/css/d8273bfb3aa06a2b4da850c1174b9130d2b5.css	(from https://sedra-center.com/advanced-eloquence/)
11:55:18	3507/3507	---M-Z	200	added ('OK')	text/css	etag:%22db3-615ec3f5-1c1a34;gz%22	https://sedra-center.com/wp-content/litespeed/css/17d9ecdb39a3336d29fac83a0c1796ef.css?ver=796ef	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/litespeed/css/17d9ecdb39a3336d29fac83a0c1796efef6d.css	(from https://sedra-center.com/advanced-eloquence/)
11:55:19	6178/6178	---M-Z	200	added ('OK')	application/json	date:Thu,%2007%20Oct%202021%2009:55:18%20GMT	https://sedra-center.com/wp-json/wp/v2/pages/1328	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-json/wp/v2/pages/1328.json	(from https://sedra-center.com/advanced-eloquence/)
11:55:19	2291/2291	---M-Z	200	added ('OK')	application/json	date:Thu,%2007%20Oct%202021%2009:55:18%20GMT	https://sedra-center.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsedra-center.com%2Fadvanced-eloquence%2F	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-json/oembed/1.0/embed963b.json	(from https://sedra-center.com/advanced-eloquence/)
11:55:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Oct%202021%2009:55:18%20GMT	https://sedra-center.com/?p=1328	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/index8d07.html	(from https://sedra-center.com/advanced-eloquence/)
11:55:19	2383/2383	---M-Z	200	added ('OK')	text/xml	date:Thu,%2007%20Oct%202021%2009:55:18%20GMT	https://sedra-center.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsedra-center.com%2Fadvanced-eloquence%2F&format=xml	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-json/oembed/1.0/embed1b5d	(from https://sedra-center.com/advanced-eloquence/)
11:55:20	18497/18497	---M-Z	200	added ('OK')	text/css	etag:%224841-615ec3f8-1c1a37;gz%22	https://sedra-center.com/wp-content/litespeed/css/6c94d3bc214827f58c920334c64bba25.css?ver=bba25	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/litespeed/css/6c94d3bc214827f58c920334c64bba2587c4.css	(from https://sedra-center.com/about-us/)
11:55:20	116568/116568	---M--	200	added ('OK')	image/jpeg	etag:%221c758-615e01c7-1a0cf3;;;%22	https://sedra-center.com/wp-content/uploads/2021/08/IMG-20180502-WA0001.jpg	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/uploads/2021/08/IMG-20180502-WA0001.jpg	(from https://sedra-center.com/about-us/)
11:55:20	19229/19229	---MCZ	200	added ('OK')	application/json	date:Thu,%2007%20Oct%202021%2009:55:20%20GMT	https://sedra-center.com/wp-json/wp/v2/pages/851	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-json/wp/v2/pages/851.json	(from https://sedra-center.com/about-us/)
11:55:21	2241/2241	---M-Z	200	added ('OK')	application/json	date:Thu,%2007%20Oct%202021%2009:55:20%20GMT	https://sedra-center.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsedra-center.com%2Fabout-us%2F	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-json/oembed/1.0/embed5f53.json	(from https://sedra-center.com/about-us/)
11:55:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Oct%202021%2009:55:20%20GMT	https://sedra-center.com/?p=851	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/index905a.html	(from https://sedra-center.com/about-us/)
11:55:21	2333/2333	---M-Z	200	added ('OK')	text/xml	date:Thu,%2007%20Oct%202021%2009:55:20%20GMT	https://sedra-center.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsedra-center.com%2Fabout-us%2F&format=xml	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-json/oembed/1.0/embedcddc	(from https://sedra-center.com/about-us/)
11:55:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Oct%202021%2009:55:21%20GMT	https://sedra-center.com/about-us/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2024%2024'%20fill='black'%20stroke='none'%3E%3Cpolygon%20points='9.4,2%2024,2%2014.6,21.6%200,21.6'/%3E%3C/svg%3E%22	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/about-us/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visib/__/svg__	(from https://sedra-center.com/about-us/)
11:55:23	124228/124228	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Oct%202021%2009:55:21%20GMT	https://sedra-center.com/about-us/%22data:image/svg+xml,%3Csvg%20xmlns=http:/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20height=100%%20viewBox=0%200%2024%2024%20fill=black%20stroke=none%3E%3Cpolygon%20points=9.4,2%2024,2%2014.6,21.6%200,21.6/%3E%3C/svg%3E	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/about-us/_data_image/svg+xml,_svg%20xmlns=http_/www.w3.org/2000/svg%20preserveAspectRatio=none%20overflow=visible%20h/__/svg_	(from https://sedra-center.com/about-us/)
11:55:23	14772/14772	---M--	200	added ('OK')	image/png	etag:%2239b4-615e01c7-1a0e14;;;%22	https://sedra-center.com/wp-content/uploads/2020/10/pattern-v.png	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/uploads/2020/10/pattern-v.png	(from https://sedra-center.com/pricing-faq/)
11:55:23	21602/21602	---M-Z	200	added ('OK')	text/css	etag:%225462-615ec3f8-1c1a38;gz%22	https://sedra-center.com/wp-content/litespeed/css/4dbe96db989316de43abc9cbaa2224c3.css?ver=224c3	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-content/litespeed/css/4dbe96db989316de43abc9cbaa2224c3076e.css	(from https://sedra-center.com/pricing-faq/)
11:55:24	37368/37368	---MCZ	200	added ('OK')	application/json	date:Thu,%2007%20Oct%202021%2009:55:23%20GMT	https://sedra-center.com/wp-json/wp/v2/pages/16	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-json/wp/v2/pages/16.json	(from https://sedra-center.com/pricing-faq/)
11:55:24	2277/2277	---M-Z	200	added ('OK')	application/json	date:Thu,%2007%20Oct%202021%2009:55:23%20GMT	https://sedra-center.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsedra-center.com%2Fpricing-faq%2F	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-json/oembed/1.0/embeda7c1.json	(from https://sedra-center.com/pricing-faq/)
11:55:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Oct%202021%2009:55:23%20GMT	https://sedra-center.com/?p=16	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/index0e62.html	(from https://sedra-center.com/pricing-faq/)
11:55:24	2369/2369	---M-Z	200	added ('OK')	text/xml	date:Thu,%2007%20Oct%202021%2009:55:23%20GMT	https://sedra-center.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsedra-center.com%2Fpricing-faq%2F&format=xml	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/wp-json/oembed/1.0/embed331a	(from https://sedra-center.com/pricing-faq/)
11:55:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Oct%202021%2009:55:24%20GMT	https://sedra-center.com/pricing-faq/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2024%2024'%20fill='black'%20stroke='none'%3E%3Cpolygon%20points='9.4,2%2024,2%2014.6,21.6%200,21.6'/%3E%3C/svg%3E%22	E:/Sedra%20Center/Offline%20Wordpress%20Site/Sedra%20Center/sedra-center.com/pricing-faq/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visib/__/svg__	(from https://sedra-center.com/pricing-faq/)
